tss_id	replicon	type	strand	position	locus_tag	source_start_distance_nt	control_1	control_2	dark_1	dark_2	high_light_1	high_light_2	high_temperature_1	high_temperature_2	dark_log2fc	dark_padj	high_light_log2fc	high_light_padj	high_temperature_log2fc	high_temperature_padj
gTSS-1496533	CP006471	gTSS	-	1496533	M744_RS07635	20	435	437	254	582	109	161	176	155	1.89850366149316	2.89319932607305e-09	-0.657900387527469	0.0600426142583803	-0.760236077562162	0.0607963295611321
gTSS+2636395	CP006471	gTSS	+	2636395	M744_RS13040	21	1719	1657	216	402	834	1000	1201	621	-0.460390172611052	0.0437222926507655	0.168780172396742	0.494360542325065	-0.377600334762404	0.182965151107904
gTSS+507008	CP006471	gTSS	+	507008	M744_RS02685	210	1278	1469	318	579	223	296	865	493	0.375271314299911	0.122927739550529	-1.36333216125575	2.70303206550336e-08	-0.480453750017362	0.106688300998129
gTSS+1633824	CP006471	gTSS	+	1633824	M744_RS08285	20	876	707	58	110	779	1054	622	310	-1.24217879623102	2.44996998186852e-06	1.25139571770787	2.91551870531621e-07	-0.261342000728791	0.443108356372008
gTSS-1857829	CP006471	gTSS	-	1857829	M744_RS09300	20	1395	1935	68	60	515	828	942	700	-2.62939357415194	1.1896354652703e-15	-0.285819884414352	0.406050886104277	-0.413121271569055	0.318625369495446
gTSS-266749	CP006471	gTSS	-	266749	M744_RS01435	20	1024	973	49	90	827	714	1435	523	-1.8483756030316	1.80655621702553e-10	0.701973136523491	0.0112516497427904	0.397595845364118	0.255481351754692
gTSS+1024991	CP006471	gTSS	+	1024991	M744_RS05350	311	1939	1863	76	139	658	695	1256	687	-2.14861290972436	3.15465838710426e-18	-0.431372953352338	0.0788581750142654	-0.441698521150669	0.13165163216709
gTSS-2191926	CP006471	gTSS	-	2191926	M744_RS10840	715	446	356	377	571	48	52	610	266	2.25651570567887	2.8644369418339e-20	-1.95095730042944	1.21672781623377e-11	0.598477971434651	0.0506455236543481
gTSS-111144	CP006471	gTSS	-	111144	M744_RS00580	17	1750	1909	185	283	260	314	1323	715	-0.953702882392947	2.82414323524747e-05	-1.62456416200633	9.9358046388856e-13	-0.321072818143557	0.269890259312866
gTSS+871453	CP006471	gTSS	+	871453	M744_RS04485	21	479	472	57	102	765	1038	314	135	-0.581121894808973	0.0296535374866441	1.96191949370867	1.89791152045588e-16	-0.613669746684655	0.0417289084208171
gTSS-264773	CP006471	gTSS	-	264773	M744_RS01425	250	37	17	377	561	2	3	85	31	6.13679037035258	1.80141964799332e-67	-2.3884505790313	0.00225645134056094	1.54979541588014	0.00047118245374421
gTSS+842352	CP006471	gTSS	+	842352	M744_RS04340	24	302	412	267	567	336	504	235	201	2.19233867113485	4.94636672136101e-12	1.26461141094471	0.000119772529309969	-0.0782453714703986	0.885471667379385
gTSS+1890042	CP006471	gTSS	+	1890042	M744_RS09445	451	226	155	313	567	15	16	1033	253	3.19873361649883	2.40208030124594e-22	-2.56772445056059	2.34486805875275e-09	2.09448929444987	7.91869833777121e-09
gTSS-1023084	CP006471	gTSS	-	1023084	M744_RS05330	325	843	752	7	15	815	970	867	388	-4.17423304709605	5.30965604455023e-27	1.21232102115378	3.37425302160218e-07	0.130820420251749	0.718965870682078
gTSS-54743	CP006471	gTSS	-	54743	M744_RS00290	740	519	763	373	547	366	482	383	198	1.53913524989226	1.70022739912518e-09	0.444119760033532	0.106381526598752	-0.632643155355541	0.048158392003755
gTSS+911426	CP006471	gTSS	+	911426	M744_RS04705	37	774	915	345	561	420	838	862	343	1.10586122710788	3.62327546306242e-05	0.583496682883941	0.0377949925794723	-0.039757833595944	0.934667356214831
gTSS-1758157	CP006471	gTSS	-	1758157	M744_RS08860	90	1891	1144	186	300	595	773	1764	792	-0.634562690979191	0.01958664351639	-0.105600720898401	0.734256882471692	0.23039209803498	0.545900135215705
gTSS-820456	CP006471	gTSS	-	820456	M744_RS04225	297	1109	1016	168	279	534	702	1829	755	-0.245124075406256	0.300348933757855	0.260118389087205	0.281264680536519	0.738482934355833	0.00398578172881331
gTSS+1597869	CP006471	gTSS	+	1597869	M744_RS08155	101	33	43	370	551	12	8	106	47	5.61557840165942	3.9769555279776e-72	-0.868817471015112	0.0734337064554323	1.48652155372253	0.000119906865784212
gTSS+750583	CP006471	gTSS	+	750583	M744_RS03920	22	1063	779	51	121	798	963	658	327	-1.44960312286815	3.59897776448892e-07	0.984587156432677	0.000283287728918769	-0.400249577033586	0.253910673348691
gTSS-1383553	CP006471	gTSS	-	1383553	M744_RS07095	68	326	302	367	536	18	29	768	251	2.54371503174066	8.90173391926164e-22	-2.70348448108578	4.40486006324881e-15	1.10228595931031	0.000356518155185297
gTSS-821663	CP006471	gTSS	-	821663	M744_RS04235	22	516	384	16	44	796	972	391	197	-1.92910053796844	4.86216370891342e-09	2.02254750339341	1.04073855521788e-13	-0.108748127399599	0.810394168710793
gTSS-1689094	CP006471	gTSS	-	1689094	M744_RS08540	18	842	685	366	502	733	735	607	242	1.21360171272934	6.50214100204323e-07	1.00720640947014	5.15006973159394e-05	-0.39629026335394	0.217942137811437
gTSS-1857863	CP006471	gTSS	-	1857863	M744_RS09300	54	1578	1173	62	91	281	405	1520	843	-2.14967704055303	1.83108751709544e-15	-0.968031359274624	0.000179299080964145	0.312364254992168	0.354402204445946
gTSS-957953	CP006471	gTSS	-	957953	M744_RS13700	21	1190	1686	220	295	792	956	921	450	-0.452343383979377	0.0754019529466022	0.329062901054397	0.212068789477791	-0.572055923608072	0.0572853999326536
gTSS-1694800	CP006471	gTSS	-	1694800	M744_RS08560	0	483	500	182	257	659	1000	644	266	0.860116821981101	0.000397439983500079	1.78506119741493	4.08014052654038e-14	0.346651685284968	0.270073629609038
gTSS-1188108	CP006471	gTSS	-	1188108	M744_RS06105	0	810	860	32	32	788	917	825	329	-2.66348426648311	6.41169351880987e-19	1.08119612735295	1.3604918659164e-05	-0.0843896821457813	0.832877837380924
gTSS-2161921	CP006471	gTSS	-	2161921	M744_RS10710	647	1329	1827	166	215	682	915	732	548	-1.01668666375553	0.000388700350543299	0.0561502974538036	0.868996181271332	-0.695033222729687	0.0416155631810968
gTSS-2310461	CP006471	gTSS	-	2310461	M744_RS11420	138	843	477	144	176	321	348	1784	573	-0.000657086839498166	0.998505077869803	0.0781446066894084	0.833864671207438	1.23326265076447	0.000474932149174549
gTSS+68683	CP006471	gTSS	+	68683	M744_RS00375	26	611	380	25	20	705	990	879	331	-2.40096256173956	4.66496156993299e-11	1.8118258877854	1.73477562347792e-09	0.723717156803649	0.0482129682804071
gTSS+355887	CP006471	gTSS	+	355887	M744_RS01920	1	613	632	345	542	459	657	483	243	1.52056115781969	1.16720353295757e-11	0.877151652675714	0.000147271515515968	-0.274409854493229	0.382674754438274
gTSS+1736885	CP006471	gTSS	+	1736885	M744_RS08750	20	1521	799	35	32	204	229	1474	827	-3.0525718617399	1.47430132466738e-17	-1.36589827743002	3.46865210356127e-05	0.524472761422841	0.201350230816487
gTSS+349129	CP006471	gTSS	+	349129	M744_RS01885	245	1238	951	158	324	778	891	1124	477	-0.204832111001146	0.442705279252506	0.662274901138122	0.0104402118884618	0.0126053725860043	0.976717731611682
gTSS-1603881	CP006471	gTSS	-	1603881	M744_RS08180	32	1534	1155	22	52	642	984	695	586	-3.20460250875566	4.39400259164174e-20	0.304104732371217	0.375081423929933	-0.428875892637444	0.30020872054502
gTSS-799315	CP006471	gTSS	-	799315	M744_RS04155	28	523	408	328	540	212	197	828	309	1.90299194585449	5.22481206361008e-13	-0.118734945860604	0.710388359102382	0.722232860710006	0.0242095683585502
gTSS+369381	CP006471	gTSS	+	369381	M744_RS01980	24	344	516	49	58	654	983	113	83	-0.968504384882145	0.00403076583711179	1.95802701924152	2.00831610169629e-10	-1.55163411588446	1.7542994666799e-05
gTSS+1064433	CP006471	gTSS	+	1064433	M744_RS05555	64	1815	1806	42	68	274	467	1171	772	-3.0319764798997	1.80962442696099e-25	-1.26694527168384	2.48001059832325e-06	-0.322266541777388	0.364853355154237
gTSS+1710241	CP006471	gTSS	+	1710241	M744_RS08640	587	1301	1205	47	59	685	979	780	503	-2.53212149145958	2.63972151394597e-19	0.44430235497366	0.0933357888056518	-0.3975388584827	0.224904414603077
gTSS-1087520	CP006471	gTSS	-	1087520	M744_RS05670	514	127	133	356	476	22	23	143	84	3.70949615384394	9.34339348724105e-42	-1.47948869391533	4.19634348572517e-05	0.337063888627577	0.407028110379094
gTSS+1659608	CP006471	gTSS	+	1659608	M744_RS08415	236	1203	1077	105	224	508	944	1732	818	-0.817856697636646	0.00283912148012143	0.363560529183403	0.200155061713889	0.651327983796011	0.0414729346504058
gTSS-1240131	CP006471	gTSS	-	1240131	M744_RS06395	45	232	160	9	9	562	974	194	53	-2.41083611820111	4.8252471931607e-07	2.99042346277453	2.67240069060788e-19	-0.2856627284845	0.571026804102526
gTSS+84988	CP006471	gTSS	+	84988	M744_RS00465	366	1254	884	29	43	763	822	896	399	-2.87472217408484	2.97471925945004e-21	0.62703224948613	0.0188746127732366	-0.247263120053222	0.50005908272656
gTSS-903211	CP006471	gTSS	-	903211	M744_RS04655	134	1400	1082	57	90	763	874	1226	638	-2.06592356640553	2.64427889843289e-15	0.453035961533933	0.0704483957742925	0.101617029869014	0.788010666114018
gTSS-2396089	CP006471	gTSS	-	2396089	M744_RS11825	109	1766	1095	31	29	617	897	1734	724	-3.52313219605032	1.8524481426325e-26	0.11665927217149	0.722868891276355	0.240844354309095	0.553344376912616
gTSS-1081156	CP006471	gTSS	-	1081156	M744_RS05640	520	895	690	58	109	62	82	1731	608	-1.25317733734099	1.5762849649785e-05	-2.41753097313952	2.62492373013668e-16	0.978887076259053	0.00169180833675646
gTSS-1700494	CP006471	gTSS	-	1700494	M744_RS08580	20	894	1183	51	54	746	961	544	401	-2.25768466534007	7.92522437715043e-13	0.759280440942156	0.010907691983286	-0.534589391841851	0.146487040423572
gTSS+2502441	CP006471	gTSS	+	2502441	M744_RS12320	305	411	361	324	524	211	246	497	210	2.14177227808455	1.54822270722385e-19	0.294461716394843	0.271320067521654	0.337386991787601	0.296646510244143
gTSS+1688010	CP006471	gTSS	+	1688010	M744_RS08535	36	370	311	346	398	20	24	609	204	2.18033205178271	9.56696349999758e-15	-2.9050748276658	7.49851330391187e-16	0.665919394593397	0.0582075453588661
gTSS-2567704	CP006471	gTSS	-	2567704	M744_RS12680	33	240	421	3	9	587	944	26	33	-3.79405388521824	2.80293732229875e-11	2.2350514424528	5.61817935857919e-09	-2.82453443949902	6.17187805665686e-10
gTSS+2140297	CP006471	gTSS	+	2140297	M744_RS10620	19	492	596	18	16	659	943	319	143	-2.95970407688011	1.26853040379179e-16	1.5923139139955	1.53572112825247e-09	-0.758734131122817	0.0183992911510197
gTSS+1497507	CP006471	gTSS	+	1497507	M744_RS07645	101	1117	1727	338	492	606	692	1137	517	0.241879488610651	0.36758788262091	-0.0800259756223593	0.792790040495241	-0.303269865213424	0.387121024051194
gTSS-996734	CP006471	gTSS	-	996734	M744_RS05180	191	959	660	31	56	664	937	724	391	-2.21610207600731	2.72972680004876e-13	1.02078468367543	0.000156129045498904	-0.0141363503109525	0.975488938566258
gTSS-1580446	CP006471	gTSS	-	1580446	M744_RS08050	929	247	299	311	514	36	73	282	100	2.59770559537164	5.17995254381087e-20	-1.30539318916865	5.99971367539121e-05	-0.0881492414978334	0.856743187269429
gTSS+2368029	CP006471	gTSS	+	2368029	M744_RS11710	38	352	455	279	514	195	214	191	108	1.96263226042905	1.67503003065284e-13	0.0738505547233151	0.821793100257282	-0.905608154557938	0.00573597340708232
gTSS+2098173	CP006471	gTSS	+	2098173	M744_RS10455	186	333	200	7	7	649	935	199	125	-3.2206624009102	1.06060148869576e-10	2.6068212773241	7.03632104648387e-17	-0.161698692192399	0.746979782327129
gTSS+1204507	CP006471	gTSS	+	1204507	M744_RS06210	109	1554	1718	293	415	722	893	1382	707	-0.185488936625863	0.412623434804617	0.0275146101055415	0.915254933700782	-0.138189086877056	0.665608244330439
gTSS-706025	CP006471	gTSS	-	706025	M744_RS03710	47	1126	910	339	513	570	727	1620	736	0.758538676921464	0.000665561189667672	0.394091972500776	0.092645002045124	0.691029346052594	0.00756384059892682
gTSS+42269	CP006472	gTSS	+	42269	M744_RS13540	158	49	24	301	512	0	4	117	57	5.47730245041301	2.8581615527434e-56	-3.155414015994	0.000194271392816092	1.74953426672104	2.64463122568622e-05
gTSS-1134163	CP006471	gTSS	-	1134163	M744_RS05880	18	751	742	217	306	736	793	487	191	0.510289101195454	0.0353352944812367	1.09200855722044	4.31929750368455e-06	-0.691143036387376	0.0150780292641867
gTSS+770555	CP006471	gTSS	+	770555	M744_RS04005	26	688	805	42	41	675	932	649	367	-2.11959309702628	1.16253704064328e-12	1.14325508503711	1.24939631919301e-05	-0.0218297090028557	0.96280712087519
gTSS-2446569	CP006471	gTSS	-	2446569	M744_RS12030	238	1469	920	70	93	588	648	1576	779	-1.84365011662914	1.14951274184761e-10	0.106504072429112	0.735668627718776	0.481899161425236	0.157109882380183
gTSS+1773239	CP006471	gTSS	+	1773239	M744_RS08955	22	1714	1270	277	454	499	663	1332	755	-0.0240985654411087	0.927275037958723	-0.318951858601174	0.221613831113635	0.0212018663705922	0.961528339813442
gTSS-2636762	CP006471	gTSS	-	2636762	M744_RS13035	438	269	311	299	507	114	200	351	137	2.47381122178206	1.77015117375325e-20	0.136597300235931	0.675772091143094	0.197426580078329	0.626897879085693
gTSS-709274	CP006471	gTSS	-	709274	M744_RS03720	43	692	678	19	28	561	923	476	342	-2.84872553764127	3.67176669446596e-16	1.13887647031597	7.68921927424653e-05	-0.149448519423849	0.734108573205451
gTSS-1239662	CP006471	gTSS	-	1239662	M744_RS06390	16	779	1094	244	483	710	922	513	275	0.613423914177184	0.0201579292624592	0.842801064361008	0.00154975872313832	-0.730151306032862	0.0197343456368223
gTSS-1001992	CP006471	gTSS	-	1001992	M744_RS05205	32	810	605	335	492	263	312	700	366	1.24471771026258	3.26743242323935e-07	-0.248853609383744	0.363964077433545	0.106519437617643	0.783560263779725
gTSS+2178881	CP006471	gTSS	+	2178881	M744_RS10780	21	1199	1084	319	504	350	361	712	544	0.537211582941834	0.0531477091896585	-0.622059422795751	0.030546844768845	-0.249052868464242	0.525876952805715
gTSS-141147	CP006471	gTSS	-	141147	M744_RS00745	19	349	379	331	481	129	231	400	170	2.17745499511355	2.12171457486417e-17	0.00450476869983437	0.988591659887507	0.112126828229887	0.79057917924057
gTSS-2190781	CP006471	gTSS	-	2190781	M744_RS10830	324	134	122	259	498	34	35	91	50	3.54737522813421	2.09800877839343e-35	-0.837298339991829	0.0174927307949207	-0.344379941243492	0.43285427643454
gTSS-1996134	CP006471	gTSS	-	1996134	M744_RS09915	33	1465	1163	25	50	696	906	1068	515	-3.1337353340258	9.38011011077673e-28	0.328967093978029	0.198735436814611	-0.235990628194097	0.484946101960457
gTSS-772877	CP006471	gTSS	-	772877	M744_RS04015	29	1527	1206	19	22	333	384	1189	756	-4.02825115748397	5.47493128350845e-32	-0.877857069262992	0.00132854395297976	0.0763381635593403	0.859469943821488
gTSS-1166692	CP006471	gTSS	-	1166692	pgi	18	1012	934	80	100	621	898	781	408	-1.40039902507599	3.69985996919574e-08	0.676829205492501	0.00530832074366655	-0.196400933254149	0.566337359199991
gTSS-964584	CP006471	gTSS	-	964584	M744_RS04960	289	410	519	325	469	686	742	410	166	1.79380051138609	1.9405412041093e-13	1.67685854951693	9.73483767334275e-12	-0.235297277115695	0.512511525140612
gTSS-94127	CP006471	gTSS	-	94127	M744_RS00495	105	1656	1256	278	421	440	457	1264	623	-0.0431864303270304	0.86779342760028	-0.637942469326514	0.010609220396482	-0.124878129449199	0.734108573205451
gTSS-412011	CP006471	gTSS	-	412011	M744_RS02200	13	739	617	30	67	693	889	759	370	-1.81947026353551	1.78494808466545e-10	1.26646145074664	4.12357948134177e-07	0.233362832729114	0.512268186899355
gTSS-2166706	CP006471	gTSS	-	2166706	M744_RS10730	41	555	658	6	8	625	889	289	205	-4.41902639422596	3.02100106333879e-20	1.35440215271046	2.33676110729317e-06	-0.709810163824335	0.0430740902133328
gTSS-1331854	CP006471	gTSS	-	1331854	M744_RS06845	57	1100	1630	303	460	692	885	904	403	0.173944077358915	0.507997161855931	0.250870303173107	0.359362610994849	-0.588537627722763	0.0534804726133699
gTSS+642337	CP006471	gTSS	+	642337	M744_RS03400	250	799	562	125	151	700	811	620	247	-0.25949392630335	0.365566394493586	1.20370484366841	6.89846880480574e-06	-0.200345669104159	0.605984989000886
gTSS-1534954	CP006471	gTSS	-	1534954	M744_RS07830	577	817	855	86	120	639	884	811	295	-0.997738236195497	0.000113625475616803	0.902683886017215	0.000245135961724934	-0.1681785841522	0.638086105934339
gTSS-1992994	CP006471	gTSS	-	1992994	M744_RS09900	850	1325	983	47	55	649	782	1580	638	-2.4625096717179	2.85137204965389e-18	0.35987860846843	0.17865071611332	0.394077326853638	0.224873100544483
gTSS-2296825	CP006471	gTSS	-	2296825	M744_RS11350	22	369	342	12	4	616	878	187	144	-3.40442007025388	1.06144583870679e-12	2.10637243674034	4.59131160809956e-11	-0.498301560075508	0.244697621227819
gTSS-422095	CP006471	gTSS	-	422095	M744_RS02250	25	1408	1611	87	107	602	742	855	536	-1.9237187280088	2.35538342187956e-13	-0.121199502433892	0.67503942740796	-0.55729142333463	0.0673157879896848
gTSS-1162160	CP006471	gTSS	-	1162160	M744_RS05980	17	1613	1161	49	88	483	603	1264	693	-2.33970977952842	2.06344481583294e-17	-0.306233445883992	0.265106102162096	0.0252303500194117	0.955303527230714
gTSS-1808340	CP006471	gTSS	-	1808340	M744_RS09110	134	369	324	14	29	687	824	308	172	-2.01136597245684	3.84347548866888e-09	2.17393598553204	6.01345605418971e-17	-0.0019236321952197	0.997182083104377
gTSS+1808361	CP006471	gTSS	+	1808361	M744_RS09115	21	711	660	94	91	544	870	581	363	-0.824734092827073	0.00556386182353975	1.07057891356919	0.000173381898672406	0.0214129250496846	0.966829662416312
gTSS-2095916	CP006471	gTSS	-	2095916	M744_RS10440	55	1040	771	47	79	494	647	1330	728	-1.83893951828541	3.06091121431112e-11	0.376311687557848	0.159080357445648	0.712525859353427	0.0161695096706998
gTSS+1397700	CP006471	gTSS	+	1397700	M744_RS07170	17	614	512	109	180	685	825	563	264	0.043541293836896	0.870678160595928	1.47248603462775	5.52979368966742e-10	0.0428994379122545	0.919678151140818
gTSS+349118	CP006471	gTSS	+	349118	M744_RS01885	256	114	133	290	476	47	55	151	47	3.63620783607791	1.93896296557597e-36	-0.227535782256483	0.538826076845543	0.0937577005892704	0.855634355669721
gTSS+998210	CP006471	gTSS	+	998210	M744_RS05190	166	354	239	315	395	20	18	498	214	2.30118290886156	6.75805421195763e-16	-2.90676729416931	7.48755887824266e-15	0.731874029895416	0.0378680991047464
gTSS+2205315	CP006471	gTSS	+	2205315	M744_RS10930	35	546	611	315	440	366	464	454	183	1.40905801239462	1.84621356786773e-09	0.564956452784905	0.0221058448312238	-0.407382610630541	0.187024054783843
gTSS+2354945	CP006471	gTSS	+	2354945	M744_RS11655	280	2	2	315	127	1	0	1	2	8.97696568970898	2.58852777951033e-24	-0.945296767352592	0.632095096459668	0.125492272850722	0.95495603046476
gTSS+1204603	CP006471	gTSS	+	1204603	M744_RS06210	13	528	505	14	24	540	864	548	308	-2.75579894013563	2.78790723056195e-15	1.46873753657091	2.23083057514304e-08	0.260829477800692	0.483541418995279
gTSS+507156	CP006471	gTSS	+	507156	M744_RS02685	62	129	187	231	474	19	26	89	71	3.13052707186468	4.22626220576281e-21	-1.77171357378321	1.44611799716036e-05	-0.382917963186572	0.439228563436883
gTSS-29602	CP006472	gTSS	-	29602	M744_RS13460	362	65	62	264	473	10	16	84	52	4.52908680717879	1.42365486199249e-49	-1.24957618011435	0.00454557590078087	0.637150661634238	0.133439985913052
gTSS-635747	CP006471	gTSS	-	635747	M744_RS03335	0	1057	972	43	59	507	858	1409	457	-2.29032038799179	2.25264421194412e-14	0.449846010515904	0.115471185084628	0.278363545840783	0.460350930928326
gTSS-1907449	CP006471	gTSS	-	1907449	M744_RS09510	215	971	1227	251	248	441	645	1538	587	-0.0692429573385421	0.815417704539033	0.0152245403744046	0.962819041760694	0.387257865117024	0.274666073145112
gTSS-2216807	CP006471	gTSS	-	2216807	M744_RS10985	335	339	328	4	2	676	824	308	125	-4.76907520224291	2.25797745567889e-13	2.21697363101157	1.60429726350113e-17	-0.16692782840115	0.681655210204669
gTSS-403235	CP006471	gTSS	-	403235	M744_RS02140	380	435	535	18	26	673	764	340	141	-2.44553498721417	4.08498819403598e-13	1.61984487380659	5.71233108447025e-10	-0.552119016095875	0.0977344595173502
gTSS-2231187	CP006471	gTSS	-	2231187	M744_RS11050	23	334	307	275	468	211	201	390	179	2.21254369544687	3.79177423824858e-18	0.427708158268437	0.128068647951802	0.311052922676699	0.385606074527035
gTSS+869687	CP006471	gTSS	+	869687	M744_RS04475	23	1030	1565	3	12	333	492	264	138	-5.44631251445278	2.82637454656355e-30	-0.622158858919097	0.0440379517066541	-2.17914248523031	8.58887059195814e-12
gTSS-765526	CP006471	gTSS	-	765526	M744_RS03975	20	933	725	90	112	120	138	1524	688	-1.00055328018142	0.000183922586482945	-1.63232511444824	8.28690723777409e-10	0.89480514091645	0.00195171216430787
gTSS+1034551	CP006471	gTSS	+	1034551	M744_RS05405	17	386	345	7	29	615	847	363	158	-2.37255470275028	1.16138636351538e-10	2.03809513229214	1.65494320323627e-13	-0.0176707134869736	0.971430328826385
gTSS-2527960	CP006471	gTSS	-	2527960	M744_RS12465	303	1268	1477	189	284	303	337	1419	708	-0.521763200383843	0.0269304536378453	-1.04688317894588	8.2438848518935e-06	0.134843484177207	0.693123454673921
gTSS+2182694	CP006471	gTSS	+	2182694	M744_RS10805	43	784	604	18	40	579	844	797	459	-2.58945152132477	1.29324745762297e-15	1.06994962190406	7.56597942225147e-05	0.396031439477101	0.255843649889705
gTSS+120149	CP006471	gTSS	+	120149	M744_RS00640	23	552	520	158	240	666	807	333	178	0.585006970937841	0.0159003647677166	1.50673950585298	1.12316763204214e-10	-0.552090851623062	0.0604294509317599
gTSS+927175	CP006471	gTSS	+	927175	M744_RS04780	86	877	709	54	51	665	784	1302	627	-1.86040548180048	6.66746212302904e-11	0.920669891540327	0.000377425271788738	0.77749504916974	0.00911171528987757
gTSS+1958234	CP006471	gTSS	+	1958234	M744_RS09715	0	572	473	49	86	549	842	503	223	-0.950716675239257	0.000746451096587233	1.44246272902453	1.81311865530973e-08	-0.0503731339517849	0.91086216090139
gTSS-1336777	CP006471	gTSS	-	1336777	M744_RS06860	44	445	503	306	435	570	697	517	208	1.66711291793605	7.24542455649046e-13	1.46546053586609	4.24185861485514e-10	0.0658286433851129	0.86618169805656
gTSS+1695977	CP006471	gTSS	+	1695977	M744_RS08570	22	200	245	306	372	131	189	109	101	2.65183615622366	1.38211726462332e-16	0.558647402008634	0.113499800141397	-0.445223279361898	0.32568946049466
gTSS+1316347	CP006471	gTSS	+	1316347	M744_RS06775	18	637	984	302	411	664	826	618	266	0.842704560929622	0.00141500406639379	0.92315943875263	0.000569582488003255	-0.408847287645864	0.23632641316149
gTSS-1740295	CP006471	gTSS	-	1740295	M744_RS08765	105	423	624	8	10	525	841	473	270	-3.84149372932749	1.01408062696268e-17	1.4081768925996	1.98132491452421e-06	0.040115337367754	0.939883967714003
gTSS+769615	CP006471	gTSS	+	769615	M744_RS04000	19	1145	926	78	144	553	837	749	500	-1.22815338373604	1.25773728633421e-05	0.455645039259374	0.108238651593515	-0.151411550687182	0.712570247883027
gTSS+1564910	CP006471	gTSS	+	1564910	M744_RS07975	404	115	112	304	452	9	7	303	116	3.75283427578581	1.4744608267362e-41	-2.77382569494912	3.50401724291579e-09	1.3280976646912	4.81451954761534e-05
gTSS+417461	CP006471	gTSS	+	417461	M744_RS02225	133	321	335	303	447	69	97	526	174	2.2111870768392	5.04491556164962e-17	-0.944290343038995	0.00140670369948077	0.502793805478765	0.14259911987584
gTSS-1397629	CP006471	gTSS	-	1397629	M744_RS07165	36	892	738	4	6	651	689	437	222	-5.33299173896803	4.22182141380337e-24	0.777019596298598	0.00338483599474618	-0.799476241429355	0.00962131188627433
gTSS+2424350	CP006471	gTSS	+	2424350	M744_RS11925	361	251	281	299	321	95	86	347	141	2.28163176863826	2.5510578572556e-15	-0.489445540811051	0.136089623956327	0.330230659820246	0.421284134203049
gTSS-416013	CP006471	gTSS	-	416013	M744_RS02215	202	148	126	253	450	18	33	363	101	3.35268234164229	1.86044807469485e-26	-1.39608253110386	0.000336106307543665	1.13523689675118	0.00269049121040426
gTSS-1056117	CP006471	gTSS	-	1056117	M744_RS05495	205	551	539	281	450	247	357	580	278	1.43107631915686	6.69622651443137e-10	0.183234841582426	0.489154242910838	0.14755027826726	0.676831122903831
gTSS+425674	CP006471	gTSS	+	425674	M744_RS02270	33	400	482	273	449	260	404	282	158	1.71442550186733	1.86848631054943e-11	0.61897614262865	0.0221152596656742	-0.476213263767328	0.156709716250719
gTSS-2270105	CP006471	gTSS	-	2270105	M744_RS11225	721	511	531	275	449	160	209	485	193	1.4794311601332	7.05795267897214e-10	-0.455342692720991	0.0837959156362791	-0.169437327075776	0.638086105934339
gTSS+2650992	CP006471	gTSS	+	2650992	M744_RS13105	76	244	284	289	449	56	51	341	117	2.49382057307743	2.75340163976494e-19	-1.24093350342623	0.000100848669639078	0.214131829919576	0.609808206625086
gTSS+926516	CP006471	gTSS	+	926516	M744_RS04775	18	627	696	75	109	645	816	452	207	-0.827569391857305	0.00119248029517419	1.18749078508106	5.15650784997051e-07	-0.523549982018199	0.0754889436093282
gTSS-1300743	CP006471	gTSS	-	1300743	M744_RS06700	25	289	303	240	448	35	28	232	112	2.20379386434527	1.32319762023325e-15	-2.16811397849396	8.71166372727338e-11	-0.28944326515128	0.475622404842006
gTSS+1163448	CP006471	gTSS	+	1163448	M744_RS05990	21	761	716	21	43	619	815	417	255	-2.53298067040977	3.14079770240906e-16	0.998993730378744	0.000125944505671695	-0.584720932216423	0.0667534682732369
gTSS+937863	CP006471	gTSS	+	937863	M744_RS04835	0	376	1000	296	446	205	395	171	148	1.12150643059395	0.00544547113022219	-0.188739660618615	0.689053974365896	-1.47229011522892	0.00181718180702938
gTSS-1001097	CP006471	gTSS	-	1001097	M744_RS05200	22	92	98	289	443	7	9	159	105	3.95866251714907	3.66087546284715e-41	-2.52572278604945	1.68190116546374e-07	1.03617090416263	0.00438319800256043
gTSS-2217983	CP006471	gTSS	-	2217983	M744_RS10990	25	637	621	10	13	635	528	519	239	-3.75224478267939	5.16247233133664e-20	0.965310864985171	0.000786096833773646	-0.247490819669105	0.545900135215705
gTSS-2213732	CP006471	gTSS	-	2213732	M744_RS10970	22	1131	1042	4	16	600	743	1338	674	-4.77071460686132	1.6190827568346e-32	0.352385402477934	0.163710279524861	0.39493045804566	0.194570187134162
gTSS+553942	CP006471	gTSS	+	553942	M744_RS02905	140	55	106	291	436	7	8	135	80	4.18940253190507	4.73505100626686e-36	-2.37885361467666	4.89658354551865e-06	0.954165538754574	0.0244236062509522
gTSS-919398	CP006471	gTSS	-	919398	M744_RS04725	13	617	467	291	410	284	344	500	285	1.39610405477478	3.39286561436948e-08	0.261241815397932	0.355778055700928	0.0699320936768273	0.868815835453033
gTSS+1961437	CP006471	gTSS	+	1961437	M744_RS09740	982	368	427	290	439	92	129	364	182	1.88920504192472	1.78688498864712e-14	-0.80908476179643	0.00299443084726728	-0.0403449091021628	0.929192753249518
gTSS+1219110	CP006471	gTSS	+	1219110	M744_RS06280	139	734	1115	20	47	627	682	449	280	-2.80622974996771	2.10585388401597e-16	0.55748034630101	0.0745006597683964	-0.785582229025924	0.0292069223460552
